cart_value,shipping_cost,has_discount_int,device_encoded,traffic_source_encoded,products_viewed,time_on_page_seconds,actual_abandoned,predicted_abandoned,abandonment_probability
34.71,18.21,0,1,2,2,93,1,1,0.6718628921104437
353.09,19.69,0,1,2,2,445,1,1,0.5374589805225449
127.51,21.12,0,0,3,12,230,1,1,0.5920674090534631
104.76,22.93,0,0,4,5,376,0,1,0.5748761498336197
257.01,16.2,0,0,3,11,146,0,1,0.5437908023448643
171.09,20.45,0,1,2,2,545,1,1,0.642350932502753
209.12,15.34,1,1,4,9,540,1,1,0.5229724952484812
57.66,13.8,0,1,3,6,473,1,1,0.5816343871643281
93.45,19.6,0,1,2,3,580,1,1,0.6499572867361981
203.65,16.43,0,0,4,13,39,0,1,0.536462835523257
338.04,22.65,0,1,3,4,313,1,1,0.583114149122713
23.26,19.1,0,0,3,5,187,0,1,0.648369636708717
169.32,17.78,0,0,1,11,536,1,1,0.5512416302337048
190.05,16.67,0,1,2,2,394,1,1,0.653325258480172
116.59,11.94,0,1,2,4,175,1,1,0.5986661814440103
123.33,2.73,0,1,3,12,159,0,1,0.5179492422263983
96.56,17.31,1,1,2,4,169,0,1,0.5304342440441016
222.35,4.37,0,1,1,3,223,1,1,0.5114323821753339
29.94,12.53,0,2,1,9,68,1,1,0.5511514495531015
275.87,15.4,0,1,0,7,366,1,1,0.64798078732213
204.76,5.41,0,1,2,1,214,1,1,0.5114421536762885
292.36,23.92,0,1,4,8,249,0,1,0.6619931829132903
402.23,12.59,0,1,2,1,177,1,1,0.5088729946895867
233.66,16.28,0,0,4,2,480,1,1,0.5282096601768008
176.84,12.5,0,1,0,4,459,0,1,0.59408638906261
317.78,22.61,0,1,0,3,552,0,1,0.5213135105969247
195.69,20.37,0,1,2,12,139,1,1,0.6254933377881283
286.85,19.73,0,0,3,12,311,1,1,0.5587435060258834
164.91,11.05,0,1,0,2,115,0,1,0.5980676415585876
34.3,17.48,0,1,4,11,135,1,1,0.6626711050974969
240.22,13.66,0,0,2,3,337,0,1,0.5308509151980775
73.42,9.23,0,1,4,14,474,0,1,0.5299472990886003
172.04,10.36,0,2,0,3,498,1,1,0.5388360963555275
100.71,24.16,0,1,0,13,238,1,1,0.6287817647361561
463.91,22.06,0,1,2,5,54,1,1,0.5733914848884588
328.92,21.91,0,1,4,4,385,0,1,0.5631473358744139
425.92,15.64,0,1,3,14,475,0,1,0.5657791458812893
169.55,24.21,0,0,2,9,316,1,1,0.5569287681614279
104.3,2.96,0,1,2,11,285,0,1,0.5392389081909726
366.82,23.66,0,1,4,5,307,1,1,0.5973960189499038
125.43,19.81,0,0,3,10,579,0,1,0.5724898674534927
486.28,22.44,0,1,4,6,285,1,1,0.5871550049062677
203.24,23.13,0,1,4,14,32,0,1,0.58253270030259
495.7,17.12,0,1,4,7,233,0,1,0.5590243869146522
137.54,20.84,1,1,1,3,34,0,1,0.5315880749875914
140.31,21.14,0,0,2,6,346,1,1,0.572470888295668
130.77,13.36,0,1,1,11,215,1,1,0.5991203767069814
167.16,20.33,0,1,3,5,583,0,1,0.6576586963545425
58.62,21.29,0,0,2,12,78,0,1,0.6042481744914759
48.82,14.36,0,0,2,4,130,0,1,0.5304970046980624
36.03,18.85,0,1,4,13,330,0,1,0.6273810957595267
249.19,17.78,0,1,0,3,315,0,1,0.6357936979338473
438.34,11.17,0,1,4,10,562,1,1,0.5519335843583185
422.31,17.21,0,0,2,3,522,1,1,0.5002611100928668
148.87,14.54,0,0,2,13,353,0,1,0.5250653754278207
289.12,17.82,0,1,4,3,65,1,1,0.6565561401124289
366.72,15.29,0,1,4,1,341,1,1,0.5849009166238905
58.82,24.9,0,1,3,9,539,1,1,0.5838372024571449
188.53,22.16,0,1,2,1,20,0,1,0.65791190003539
42.35,16.11,0,1,4,5,280,1,1,0.6313920305228381
73.33,16.71,0,1,0,3,388,1,1,0.6605024226830501
326.28,12.45,1,1,2,14,211,0,1,0.5079991945263425
244.07,21.52,0,1,2,1,345,0,1,0.6279524979951262
218.17,0.13,0,1,2,9,523,1,1,0.5639547219638178
427.91,19.07,0,1,2,9,99,1,1,0.5513510215611308
29.89,23.11,0,0,1,7,388,1,1,0.5729845055655143
144.63,10.34,0,1,3,7,472,1,1,0.5793431061081891
244.67,17.64,0,0,4,14,553,1,1,0.5730231930378579
123.14,9.37,0,1,0,12,367,1,1,0.5083564557539781
462.16,1.62,0,1,3,7,154,0,1,0.5041652624128373
343.4,10.87,0,1,4,1,269,1,1,0.5188229787127895
104.71,18.89,0,1,0,7,127,1,1,0.6455310157869484
94.23,24.46,0,1,2,14,209,0,1,0.6153644069698708
300.28,24.21,0,0,3,7,476,0,1,0.5217978700514928
245.83,17.44,0,1,4,1,109,1,1,0.6511037914193436
237.19,10.42,0,0,3,2,195,0,1,0.5538948500411005
476.64,22.76,0,0,1,8,47,1,1,0.5083936544318292
469.43,19.66,0,1,1,5,420,1,1,0.5249634511009699
149.07,2.12,0,1,3,9,290,1,1,0.5228527382161637
225.54,22.38,0,0,3,14,117,1,1,0.5784802933453822
479.99,17.24,0,1,2,6,82,0,1,0.5388035317550224
143.33,23.65,1,1,1,6,408,0,1,0.5781648994043413
471.44,12.13,0,0,0,14,95,0,1,0.502688702225725
455.22,19.38,0,2,3,12,218,0,1,0.5443236006728395
197.91,18.55,0,1,3,13,332,1,1,0.623224304986767
133.43,15.43,0,0,2,6,492,0,1,0.5837812115450466
170.07,1.24,0,1,2,13,260,1,1,0.5648729023436448
54.16,22.6,1,1,3,7,153,1,1,0.5763855015549367
197.69,18.0,1,1,1,13,224,1,1,0.5257758884780739
265.93,7.11,0,1,4,7,276,0,1,0.515170551450484
285.05,11.68,0,1,3,8,566,0,1,0.587457012930749
245.62,24.24,1,1,4,7,498,0,1,0.5471618814920318
456.56,17.07,0,1,0,5,473,0,1,0.546443724461974
92.46,16.87,0,0,4,1,181,0,1,0.5876541947292243
59.12,1.41,0,1,3,3,209,0,1,0.5059858389251182
266.62,18.46,0,1,1,11,566,1,1,0.6536084586319614
180.79,19.01,0,0,2,5,61,0,1,0.5755317142346168
264.95,10.84,1,1,4,7,199,0,1,0.5345188395211256
262.72,20.49,0,1,3,8,65,0,1,0.6188670558580066
187.08,13.55,0,1,3,7,568,0,1,0.6097821740615799
226.64,12.45,0,2,4,10,521,1,1,0.5426020952081289
229.56,18.17,1,1,2,7,536,0,1,0.5076968163136588
226.7,11.12,0,1,2,4,595,1,1,0.5983658648127997
105.8,10.55,0,0,1,9,283,1,1,0.5247819559059217
188.85,17.72,0,0,3,4,287,0,1,0.5864532657740071
99.47,16.95,1,1,2,7,447,1,1,0.5105824888978225
27.04,24.16,0,0,0,10,181,1,1,0.5749576982562654
245.57,21.53,0,0,2,12,267,1,1,0.5427836939903442
246.05,20.33,0,1,0,12,248,1,1,0.6243238990955774
215.26,14.07,0,0,3,4,181,0,1,0.5657997292631921
249.69,22.73,1,1,0,9,386,1,1,0.5573294625435181
430.36,19.33,0,2,2,9,267,1,1,0.5249942334923913
451.21,23.17,0,1,0,5,23,1,1,0.5570116973410865
295.65,9.53,0,1,3,2,270,0,1,0.5100998798772268
256.4,11.21,0,1,4,6,518,1,1,0.5991384653229813
120.24,20.55,0,2,3,13,261,1,1,0.6069489924556212
291.97,22.7,0,1,3,9,251,1,1,0.6653162294624502
170.77,1.63,0,1,0,1,392,1,1,0.5301077382744473
129.83,21.11,0,1,4,9,309,1,1,0.6273823924473542
140.17,24.2,0,1,4,2,128,1,1,0.6299899683227953
436.09,16.34,0,1,3,10,458,0,1,0.5695921101007246
194.11,9.11,0,2,4,2,510,1,1,0.5011676278458791
318.36,23.9,0,2,4,10,222,1,1,0.5128421351064446
226.68,18.03,0,0,1,8,153,1,1,0.5857299484661042
113.22,15.01,0,0,2,10,147,0,1,0.5636414818423361
90.95,23.55,0,0,3,1,86,1,1,0.6340278881285503
26.17,22.05,1,0,3,1,27,0,1,0.525206262117235
153.66,22.96,0,0,0,4,293,0,1,0.5549617340605798
136.73,22.46,1,1,3,6,22,0,1,0.6141772571469065
52.1,10.86,0,0,3,5,89,1,1,0.5169328620162453
91.5,2.33,0,1,2,13,389,1,1,0.5039634810293474
293.78,9.2,0,1,4,2,402,0,1,0.5176960451630687
66.87,24.3,0,1,2,9,420,1,1,0.6346532193224182
245.15,1.78,0,1,2,13,10,1,1,0.5161728691791057
78.33,14.64,0,1,4,3,229,0,1,0.5910697215762566
465.99,12.1,0,1,2,1,423,1,1,0.5008148077896535
288.77,8.18,0,1,3,13,535,1,1,0.5095464917445747
69.98,16.13,1,1,4,13,116,1,1,0.5677684701647476
91.89,9.79,0,1,3,14,351,1,1,0.5238601307377789
130.26,17.94,0,2,3,4,287,1,1,0.6096574061553672
283.7,17.75,0,0,0,6,43,0,1,0.5530157542528665
63.92,10.01,0,1,2,1,509,1,1,0.5488462108226209
274.8,4.56,0,1,2,2,167,0,1,0.5033394810082286
21.74,17.08,1,1,2,12,362,1,1,0.5031385039750095
192.68,15.09,0,1,3,2,449,0,1,0.6689721912579982
263.35,16.1,0,1,3,3,355,1,1,0.6439024531769924
33.03,21.47,0,0,3,2,125,1,1,0.6294916442711399
261.67,19.42,0,1,2,6,367,1,1,0.6230090207545778
416.14,16.27,0,1,2,6,305,0,1,0.5569946471944579
46.21,23.81,0,1,4,7,63,1,1,0.615978383334079
170.36,24.35,0,1,0,7,143,0,1,0.6507317809613165
135.88,17.46,0,1,3,10,39,0,1,0.6350449790177239
246.68,17.5,0,1,2,2,99,0,1,0.6373007201422588
364.63,16.88,0,1,4,8,317,0,1,0.5550193546660968
179.5,10.49,0,1,2,13,499,1,1,0.5678600769462268
173.94,9.99,0,2,2,6,179,1,1,0.5146503767719658
92.68,16.35,0,0,1,3,192,1,1,0.5573243059545678
266.32,19.7,0,0,1,1,37,0,1,0.5563305612891628
451.63,14.25,0,1,4,13,162,1,1,0.5255185217292972
262.73,11.69,0,1,3,5,522,0,1,0.5778640510637941
283.92,15.12,1,1,2,6,310,1,1,0.5227464333413537
222.8,21.41,0,1,2,5,295,1,1,0.6205366011238309
307.96,18.3,0,1,2,9,493,1,1,0.5694923934096892
452.88,23.36,0,1,4,7,233,1,1,0.5943198120361707
135.82,24.57,0,0,4,10,291,0,1,0.5259909002846939
68.63,16.85,0,0,3,2,302,0,1,0.550685578257117
277.54,22.84,1,2,4,9,36,1,1,0.5196751467839075
86.02,11.86,0,1,4,9,458,0,1,0.5869458805831702
303.24,14.12,0,1,4,13,559,1,1,0.568949986389471
240.35,10.59,0,1,2,9,567,1,1,0.5813578574149518
140.2,0.95,0,1,0,5,510,0,1,0.5161604037860656
135.59,0.13,0,1,3,2,119,1,1,0.5236046471597144
215.12,24.41,0,2,1,13,523,0,1,0.5813623375563871
100.12,18.73,0,0,4,7,582,1,1,0.5867725925418231
295.26,20.68,0,2,1,12,547,1,1,0.6203245348700289
120.6,19.09,0,1,2,14,305,1,1,0.6193920529441503
66.68,16.11,0,1,3,14,119,1,1,0.6500937482393028
144.66,20.61,0,1,1,7,233,1,1,0.6403345853353875
27.31,15.65,1,1,2,4,42,1,1,0.5254213670101151
427.04,22.69,0,2,4,9,429,0,1,0.5167044977165299
25.19,2.73,0,1,4,7,18,0,1,0.5397573055502513
114.47,14.31,0,0,3,13,550,0,1,0.5161350189327858
244.78,15.87,0,1,4,8,213,1,1,0.6071989156146327
196.2,17.52,0,1,1,4,181,1,1,0.63665590584944
136.04,13.86,0,0,3,1,239,0,1,0.5303185313278667
479.72,16.73,1,1,3,14,48,0,1,0.5171785513450419
364.18,23.97,0,1,4,1,286,1,1,0.5935039453836379
121.65,21.97,0,0,3,2,213,1,1,0.6048526648650185
126.25,24.08,0,0,2,3,191,1,1,0.6156887852512515
48.32,20.63,0,1,0,8,303,1,1,0.6348767944635438
401.6,22.84,0,1,2,14,391,1,1,0.5613886522117155
290.97,23.63,0,1,2,13,339,1,1,0.6276791554946777
182.6,9.2,0,1,4,8,104,1,1,0.5241590785785025
183.99,13.72,0,1,3,7,388,1,1,0.5773815799112293
52.63,24.75,0,1,2,11,124,0,1,0.6404487650012672
480.51,19.67,0,0,1,2,245,0,1,0.5110731059834454
390.71,16.47,0,2,4,5,567,0,1,0.5019661124869981
296.43,16.0,1,1,2,14,310,0,1,0.5564176995286446
228.3,24.98,0,1,0,5,160,1,1,0.6057548902560671
44.35,16.14,0,1,3,3,92,1,1,0.6571696815975439
269.73,17.66,0,0,4,8,508,0,1,0.5773560252319866
97.4,11.71,0,1,4,6,188,1,1,0.5794197976588886
144.97,12.71,0,0,4,13,38,0,1,0.5031148088732201
89.78,10.73,0,1,3,1,438,0,1,0.6400743148533103
292.99,24.44,0,1,2,10,13,1,1,0.6627586987278512
347.12,24.84,1,1,3,13,164,0,1,0.5804539799714677
258.1,19.48,0,0,4,6,433,0,1,0.5529782385274133
62.15,24.48,0,2,2,1,13,0,1,0.6220060504747355
27.83,17.84,0,0,1,2,187,1,1,0.5552361587910425
486.45,22.21,0,1,2,9,27,0,1,0.565672817643617
333.79,24.65,0,1,2,10,203,1,1,0.5730621205551004
105.46,19.87,0,1,2,4,244,0,1,0.633364881029947
268.21,23.75,0,1,4,4,593,1,1,0.6190988510660754
219.98,15.95,0,1,4,9,29,1,1,0.6042402034706721
69.39,18.25,0,0,3,8,191,1,1,0.6219126884320432
256.33,13.58,0,1,3,14,206,0,1,0.5413094725520576
257.59,24.11,1,2,4,12,50,0,1,0.571039645073335
269.81,16.56,0,1,3,10,477,0,1,0.634937988308383
376.34,15.15,0,1,3,7,125,1,1,0.5610262909025839
440.81,14.06,0,1,2,10,193,0,1,0.5136502433235173
362.46,22.27,0,1,3,5,508,0,1,0.5841454225710938
149.46,23.46,1,2,2,1,116,0,1,0.5454256523727405
275.43,19.6,0,1,0,3,202,1,1,0.6365359240976121
245.49,23.9,0,1,2,12,89,0,1,0.6035755856469812
267.18,23.52,0,2,4,9,476,1,1,0.5821723430699065
373.57,16.45,0,1,3,7,255,1,1,0.5483640187835298
351.12,22.19,0,1,2,9,160,1,1,0.5946194712013445
286.62,22.52,1,0,0,12,98,1,1,0.5136903197182351
129.16,1.31,0,1,1,2,535,0,1,0.5325474463517897
315.56,21.79,0,1,3,11,94,0,1,0.5448546324131233
93.88,19.31,0,0,3,2,402,1,1,0.5711343597588437
46.41,16.34,0,0,4,3,156,0,1,0.5998169938744451
280.22,20.62,0,1,1,10,537,1,1,0.6509452851460641
76.71,23.87,1,1,1,4,251,0,1,0.5955831186164895
180.51,19.73,0,1,0,4,561,1,1,0.6410421643168465
269.52,8.96,0,1,2,5,582,1,1,0.5294203616722666
143.33,20.3,0,1,4,6,232,1,1,0.6426874030252111
213.89,24.28,0,1,4,11,328,1,1,0.6142315984244878
291.98,21.81,0,1,2,11,362,1,1,0.6650503863739733
63.46,16.44,0,1,3,8,240,1,1,0.6371068113917826
277.05,5.76,0,1,3,8,462,1,1,0.5189787340822786
92.27,11.1,0,1,4,8,209,0,1,0.6087854836006339
394.09,11.17,0,1,0,13,536,0,1,0.5101326622210816
275.49,21.18,0,1,4,11,120,1,1,0.6159427860438214
483.28,23.38,0,1,3,3,425,1,1,0.519809881033777
215.53,10.88,0,1,2,8,498,0,1,0.5908469684132064
206.58,20.63,0,2,4,6,149,1,1,0.6003427712093372
54.43,5.22,0,1,4,9,185,1,1,0.5111679266705351
61.15,12.96,0,0,2,2,91,0,1,0.5329171434086176
218.07,22.26,0,1,3,5,10,1,1,0.6329410230532759
388.06,23.94,0,1,3,9,121,0,1,0.6065765975202799
194.09,14.57,0,0,4,11,259,0,1,0.5224093355092428
312.79,21.82,0,1,3,12,292,1,1,0.5561790398348977
220.41,21.7,0,0,4,14,326,0,1,0.5690646678685496
146.12,20.37,0,0,4,14,326,1,1,0.5976187101227185
146.0,5.67,0,1,2,3,126,0,1,0.5080122110264829
353.89,16.98,0,1,3,14,336,1,1,0.5814300664955017
350.33,23.5,0,1,0,5,481,0,1,0.5694794380532199
463.23,24.59,1,2,2,10,586,1,1,0.5156202733523726
183.87,11.88,0,0,3,9,578,1,1,0.5359788696967713
323.29,15.95,0,1,2,6,431,1,1,0.5582890100067943
42.33,8.81,0,1,0,5,557,1,1,0.5291783920122636
278.05,1.4,0,1,0,12,362,1,1,0.5469566724584193
290.42,18.65,0,1,4,8,176,1,1,0.6464232799533594
91.73,24.54,0,0,4,14,434,0,1,0.6012270729592342
386.33,14.34,0,1,1,7,240,0,1,0.5025129684145941
271.29,23.28,0,1,3,9,343,0,1,0.6199616394754047
161.23,0.75,0,1,1,2,529,1,1,0.5583872026954944
152.26,9.86,0,1,2,3,216,0,1,0.5151912695793897
90.49,15.99,1,1,3,2,335,1,1,0.5102006512297967
437.21,24.17,0,0,0,1,30,1,1,0.5086310598513848
160.94,16.78,0,1,3,6,383,0,1,0.6408825167101846
249.23,24.33,0,0,3,11,221,1,1,0.580738696656805
256.68,20.82,0,1,2,9,327,1,1,0.6176365575073226
225.29,2.64,0,1,2,6,167,0,1,0.5063260250417916
229.38,11.12,0,1,3,7,130,1,1,0.6109181068130425
383.37,20.83,0,1,2,12,70,0,1,0.5428511987062076
359.53,15.06,0,1,0,10,256,1,1,0.557491363479165
273.97,10.24,0,0,3,8,86,1,1,0.5208837555708568
72.04,10.13,0,0,1,9,595,1,1,0.5188739320646956
186.36,6.02,0,1,2,12,215,1,1,0.5298534260856581
69.75,11.76,0,1,4,6,426,1,1,0.5736791843892114
32.83,11.93,0,1,3,7,65,1,1,0.5961601142741062
31.04,23.64,0,0,4,13,220,1,1,0.6257163879856177
84.64,15.87,0,0,3,4,172,1,1,0.6058538414286216
75.03,22.23,1,1,3,7,483,1,1,0.5406783422010729
127.91,21.82,0,0,3,7,531,0,1,0.5906634178026117
209.73,14.58,0,0,1,11,165,0,1,0.5402987263572957
71.39,17.79,0,1,0,3,418,1,1,0.6547967545271699
499.24,15.58,0,1,3,13,448,1,1,0.5700135259602471
133.51,24.45,0,1,3,10,289,1,1,0.628343290159975
168.45,10.23,0,1,2,2,215,0,1,0.5902860151580254
416.37,10.1,0,1,0,14,148,1,1,0.5004413262518308
147.08,14.18,0,0,1,1,113,1,1,0.5342253455575331
345.46,14.53,0,2,0,14,205,1,1,0.5024758513511807
346.36,24.89,0,0,3,6,155,0,1,0.5007375706218194
297.31,11.45,0,1,2,6,344,1,1,0.6455336834648823
34.07,12.59,0,2,0,3,592,1,1,0.5546791462662349
55.23,22.25,1,1,1,2,372,0,1,0.5716509810082016
34.25,1.57,0,1,1,14,371,0,1,0.5141615068754654
158.81,14.98,0,1,3,10,133,0,1,0.6159789938758837
283.96,17.61,0,0,3,11,587,0,1,0.5612288268238073
55.41,15.48,0,0,1,10,558,1,1,0.5459776338819029
48.27,15.58,0,1,2,1,513,1,1,0.6318191915250221
234.57,15.45,0,1,4,5,177,1,1,0.6116554399697411
149.6,16.7,0,1,2,3,359,1,1,0.6495761167056396
95.74,13.51,0,0,1,12,529,1,1,0.5037580967954608
161.55,21.15,0,1,2,13,302,1,1,0.625386118030808
175.68,11.68,0,0,2,1,181,1,1,0.5359571845283215
272.57,13.5,0,0,2,7,66,0,1,0.5150640940435998
246.94,13.12,0,1,2,3,186,0,1,0.591419964009754
190.03,20.02,0,1,2,3,374,1,1,0.6389324604597499
48.76,8.98,0,1,4,2,543,0,1,0.5546750826126177
171.69,7.17,0,1,2,10,376,0,1,0.5141526385804792
348.43,21.05,0,1,3,11,470,1,1,0.5654803675335677
195.3,13.02,0,2,2,9,425,1,1,0.5608938055115193
116.57,22.41,0,1,0,9,546,1,1,0.6385514199002416
78.55,17.43,0,0,2,5,70,1,1,0.5834099423140229
287.29,23.51,0,1,4,9,304,0,1,0.6319381143672852
295.65,23.56,0,1,4,1,327,0,1,0.6585799443874351
242.87,15.62,0,0,4,11,367,1,1,0.5154038448943551
491.93,11.16,0,1,3,4,421,0,1,0.5287291250350183
185.01,22.05,0,0,4,6,538,0,1,0.5910533188537964
224.81,19.57,0,0,0,14,539,1,1,0.5400427999018603
381.38,17.6,0,1,3,4,23,1,1,0.5228948873980881
135.58,18.41,0,1,4,6,444,0,1,0.6205720382350549
391.6,21.56,0,2,2,9,19,1,1,0.5543598074554472
160.72,19.73,0,1,2,9,281,1,1,0.6369925935361074
47.37,19.58,0,0,2,5,223,0,1,0.5976655132449366
276.53,0.22,0,1,2,9,327,1,1,0.5465743833746878
91.66,19.3,0,0,2,2,286,0,1,0.5877819416661001
273.72,22.37,0,0,3,9,279,1,1,0.5538435971506044
64.46,12.23,0,1,0,14,342,1,1,0.5456109224198105
438.55,15.36,0,1,2,9,60,0,1,0.5659280002970015
166.7,19.58,0,0,0,11,581,0,1,0.5445755425348405
113.29,14.79,1,1,4,13,84,0,1,0.5162384401564593
423.05,11.31,0,2,2,6,165,1,1,0.5104629483836957
238.08,8.97,0,1,4,11,465,1,1,0.5063540149889861
101.32,13.01,0,1,4,2,218,1,1,0.5890842057163408
48.92,18.6,0,1,2,4,137,1,1,0.6321177824308546
241.42,20.15,0,0,3,2,191,1,1,0.5739444274853073
230.83,22.98,1,1,2,4,556,0,1,0.5653248319929312
201.16,16.86,0,1,1,7,100,1,1,0.6412932976199405
159.64,17.56,0,0,2,6,377,0,1,0.5790951187070639
247.62,17.61,0,0,4,3,436,1,1,0.5529956444717633
140.22,4.5,0,1,3,10,26,1,1,0.5277744898098481
229.44,20.36,1,1,2,3,379,1,1,0.5247823640669822
138.77,22.95,1,1,4,11,370,0,1,0.5727180454589675
445.63,19.77,0,1,0,8,524,1,1,0.5292747662250018
141.53,18.19,0,0,0,11,462,1,1,0.5530403240249249
192.95,21.63,0,1,4,8,123,0,1,0.6326255838759032
40.72,19.77,0,1,3,6,422,0,1,0.6265520675147094
302.5,23.43,0,1,3,11,252,1,1,0.5781671670800843
295.13,24.14,0,0,2,1,510,1,1,0.5447788045907097
196.12,24.07,0,1,4,13,65,1,1,0.5759507467789667
409.48,14.83,0,1,3,2,456,0,1,0.5167476763508213
471.77,17.91,0,1,2,4,335,1,1,0.5366802342687345
74.46,16.47,0,1,2,5,85,1,1,0.6362342096555152
45.65,21.17,0,1,1,6,375,0,1,0.6372278926513553
156.79,17.3,0,1,4,12,498,1,1,0.6464837391106196
451.04,15.84,0,1,1,3,197,1,1,0.5486638762847568
183.88,20.35,0,0,3,12,271,1,1,0.5570572436598477
136.61,16.01,0,1,3,7,101,0,1,0.6439833735962587
499.25,17.08,0,1,4,8,60,1,1,0.5986963297152809
100.92,10.09,0,1,3,9,300,1,1,0.546570812286955
177.55,0.79,0,1,2,5,419,0,1,0.5268965668434162
283.83,17.17,0,1,3,1,529,1,1,0.6500474387837727
151.48,21.7,0,0,2,8,343,1,1,0.5659609296628269
328.29,15.64,0,1,0,2,530,1,1,0.5251213543449016
402.37,22.26,0,1,3,14,483,1,1,0.5622706029218174
164.23,17.11,1,1,2,3,268,1,1,0.5265362011851642
132.0,14.04,0,0,2,9,439,1,1,0.5253849692068209
283.09,19.81,1,1,4,11,131,1,1,0.5474695115563878
255.62,0.49,0,1,2,13,560,0,1,0.5624774888855163
74.2,11.89,0,0,2,2,279,0,1,0.5115675815091708
38.65,5.97,0,1,3,6,559,1,1,0.5115712956315389
133.6,18.75,1,1,2,3,198,0,1,0.5117862072388513
285.2,12.78,1,2,0,9,229,1,1,0.5151915471918737
495.76,17.44,1,2,2,14,284,0,1,0.5082361956814707
435.37,12.53,0,1,2,11,71,0,1,0.5075762575838652
235.27,23.22,0,0,2,13,124,0,1,0.5762547125645306
41.9,21.94,1,1,3,1,90,0,1,0.5423060712378578
173.39,6.39,0,1,0,13,197,1,1,0.515203365194009
215.8,11.0,0,1,0,6,266,1,1,0.5936338962852556
54.01,14.94,0,1,0,10,93,1,1,0.613069265065565
180.48,23.92,0,1,2,13,382,0,1,0.6181405894270756
187.84,20.23,0,1,2,10,227,0,1,0.6317493881706266
30.51,24.92,0,0,0,1,405,0,1,0.5251525300458101
261.02,16.78,0,0,1,12,124,1,1,0.562210544189382
243.26,17.38,0,0,3,9,242,1,1,0.5410073459708363
198.05,14.2,0,0,3,3,580,1,1,0.5842044892957773
76.5,12.64,0,0,2,2,110,1,1,0.5316818813769205
66.77,11.46,0,2,3,14,188,0,1,0.5154486251845783
242.97,10.7,1,1,2,2,146,0,1,0.5155089760827606
87.38,17.35,1,1,2,10,378,0,1,0.5321406787165439
276.98,15.46,1,1,1,9,45,0,1,0.5007841364952215
74.34,10.82,0,0,2,13,369,1,1,0.504919550741786
295.73,9.66,0,1,4,6,235,0,1,0.5238810372539779
363.13,18.21,0,1,4,12,574,1,1,0.5866863690612548
163.32,2.55,0,1,3,7,141,0,1,0.5075526454856761
306.32,18.53,0,2,4,13,480,1,1,0.5454065201475337
491.27,22.87,1,1,2,4,108,1,1,0.5332344321171099
111.25,24.79,0,1,2,8,170,1,1,0.626748677373313
52.94,21.64,0,1,4,4,542,1,1,0.6221073362863148
163.11,13.38,0,1,3,6,93,0,1,0.5876748681680433
150.68,21.18,0,0,2,13,177,0,1,0.5809241831731979
324.39,17.92,0,1,3,3,66,1,1,0.5037539851555279
52.74,23.26,0,1,3,2,252,1,1,0.6356664846863361
437.85,16.53,0,2,0,11,226,0,1,0.5181079811652658
145.57,21.65,1,1,2,13,372,0,1,0.5153866735110955
406.49,20.43,0,1,3,11,216,0,1,0.5504103145777968
51.0,23.2,0,2,2,3,556,1,1,0.5905986630231315
284.71,14.55,0,1,1,5,235,1,1,0.5907547560880837
348.44,24.65,0,1,2,3,224,0,1,0.5647860910435883
312.96,15.25,0,0,2,14,170,1,1,0.5280920428556736
24.55,13.77,0,1,0,14,317,1,1,0.5923750618422254
88.73,5.1,0,2,4,12,153,0,1,0.5290968634728986
100.14,16.85,1,1,4,13,561,0,1,0.5357150818988304
240.7,24.27,0,2,0,2,143,1,1,0.5787441880255628
47.61,18.56,0,1,3,12,277,1,1,0.6348159846031934
254.6,13.06,0,0,4,4,282,1,1,0.5114142476282868
417.2,23.05,0,1,4,2,318,0,1,0.5911241747339775
117.59,5.71,0,1,1,9,386,0,1,0.5151804196777703
268.92,19.61,0,0,3,7,93,1,1,0.5774331359350604
352.85,14.57,0,1,3,14,574,0,1,0.5296339007103484
251.21,11.31,0,2,2,1,211,1,1,0.5126201552469017
38.05,23.85,1,1,2,9,71,1,1,0.577594524856946
44.51,19.37,1,1,1,6,279,0,1,0.5363083249479436
291.29,13.14,0,2,2,12,265,1,1,0.5598333955957653
141.69,2.45,0,1,3,7,560,0,1,0.5000994996892594
196.13,0.55,0,1,4,11,219,0,1,0.5253979819697343
432.84,21.18,0,0,0,4,203,0,1,0.5007695427063006
302.55,19.46,0,1,0,9,198,1,1,0.5800825089657418
93.85,11.9,0,2,3,5,254,1,1,0.5326718274868377
413.16,16.98,0,1,0,7,170,0,1,0.5569269113414806
314.09,23.36,0,1,3,13,481,0,1,0.5510777238037111
202.19,17.28,0,1,0,5,314,1,1,0.6466941959328507
196.74,22.43,0,1,2,5,82,1,1,0.6273946062550961
201.15,19.8,0,1,3,9,546,0,1,0.6460968943815816
412.3,20.22,0,2,1,13,424,1,1,0.5274577920057572
465.68,20.89,0,1,1,11,276,0,1,0.5127780858003507
368.33,17.3,0,1,4,9,358,1,1,0.5658124514508079
240.17,24.28,0,0,1,10,551,1,1,0.533156870880705
234.78,16.51,0,1,2,13,356,0,1,0.6221123597811973
122.04,15.88,0,1,1,2,455,1,1,0.6602730329040253
166.23,17.85,0,1,3,5,59,1,1,0.6341443487102164
143.46,11.64,0,0,3,14,224,1,1,0.5374188117830666
162.31,2.57,0,1,4,2,23,1,1,0.5064554413213356
142.98,2.56,0,1,2,11,67,1,1,0.5322773800195185
26.34,17.27,1,1,4,5,290,1,1,0.5051085519652971
